Ay,Dolar,Euro,Altın,Petrol,Beton,Demir,Fiyat,Son Güncelleme Tarihi,Konut Tipi,Mahalle, Net M2,Oda , Salon Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Eşya Durumu,Banyo Sayısı,Cephe,Kira Getirisi,Kullanım Durumu,Aidat,Yakıt Tipi
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.000.000 TL,2023-11-05,Daire,Fatih,160.0,,,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.000.000 TL,2023-11-05,Daire,Fatih,160.0,,,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.000.000 TL,2023-11-05,Daire,Fatih,160.0,,,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.000.000 TL,2023-11-05,Daire,Fatih,160.0,,,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.800.000 TL,2023-11-24,Daire,Yedi Eylül,70.0,3.0,1.0,2. Kat,4 Yaşında,Kombi,Eşyalı Değil,1,"Güney, Doğu",15.000 TL,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.100.000 TL,2024-01-06,Daire,Efeler,150.0,3.0,1.0,1. Kat,19 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Batı",5.000 TL,Belirtilmemiş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.100.000 TL,2024-01-06,Daire,Efeler,150.0,,,1. Kat,19 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,6.150.000 TL,2024-01-05,Daire,Mimar Sinan,240.0,5.0,2.0,En Üst Kat,8 Yaşında,Kombi,Eşyalı Değil,4,"Kuzey, Güney, Batı",,Mülk Sahibi,300 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,6.150.000 TL,2024-01-05,Daire,Mimar Sinan,240.0,,,En Üst Kat,8 Yaşında,Kombi,Eşyalı Değil,4,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.250.000 TL,2024-01-06,Daire,Kurtuluş,125.0,3.0,1.0,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.250.000 TL,2024-01-06,Daire,Kurtuluş,125.0,,,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.250.000 TL,2024-01-06,Daire,Kurtuluş,125.0,,,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-11-17,Daire,Fatih,260.0,5.0,1.0,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu",180.000 TL,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-11-17,Daire,Fatih,260.0,,,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-11-17,Daire,Fatih,260.0,,,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,5.800.000 TL,2023-12-08,Daire,Cumhuriyet,180.0,4.0,1.0,1. Kat,11 Yaşında,Merkezi,Eşyalı Değil,2,"Güney, Batı",,Boş,350 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.850.000 TL,2023-11-27,Daire,Efeler,240.0,5.0,1.0,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,4,"Kuzey, Güney, Doğu, Batı",,Boş,100 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.850.000 TL,2023-11-27,Daire,Efeler,240.0,,,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,4,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.850.000 TL,2023-11-27,Daire,Efeler,240.0,,,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,4,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.850.000 TL,2023-11-27,Daire,Efeler,240.0,,,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,4,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-10-24,Daire,Mesudiye,75.0,2.0,1.0,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",,Boş,200 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.750.000 TL,2023-11-03,Daire,Mesudiye,80.0,3.0,1.0,3. Kat,1 Yaşında,Kombi,Eşyalı Değil,1,,7.000 TL,Kiracılı,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-12-12,Daire,Fatih,140.0,3.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Doğu, Batı",,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-12-12,Daire,Fatih,140.0,,,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-12-12,Daire,Fatih,140.0,,,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.300.000 TL,2023-11-22,Daire,Meşrutiyet,115.0,3.0,1.0,Zemin,40 Yaşında,Kombi,Eşyalı Değil,1,,,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.300.000 TL,2023-11-22,Daire,Meşrutiyet,115.0,,,Zemin,40 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.300.000 TL,2023-11-22,Daire,Meşrutiyet,115.0,,,Zemin,40 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,7.500.000 TL,2024-01-05,Daire,Mimar Sinan,200.0,4.0,1.0,3. Kat,10 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney",6.000 TL,Kiracılı,250 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,7.500.000 TL,2024-01-05,Daire,Mimar Sinan,200.0,,,3. Kat,10 Yaşında,Kombi,Eşyalı Değil,3,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,7.500.000 TL,2024-01-05,Daire,Mimar Sinan,200.0,,,3. Kat,10 Yaşında,Kombi,Eşyalı Değil,3,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-12-18,Daire,Kurtuluş,208.0,5.0,1.0,5. Kat,5 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney",,Boş,100 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-12-18,Daire,Kurtuluş,208.0,,,5. Kat,5 Yaşında,Kombi,Eşyalı Değil,3,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.000.000 TL,2023-12-18,Daire,Kurtuluş,208.0,,,5. Kat,5 Yaşında,Kombi,Eşyalı Değil,3,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.500.000 TL,2023-11-23,Daire,Cumhuriyet,125.0,3.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.000.000 TL,2023-11-23,Daire,Zafer,28.0,1.0,1.0,Ara Kat,9 Yaşında,Klima,Eşyalı,1,Güney,2.700 TL,Kiracılı,,Elektrik
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.000.000 TL,2023-11-23,Daire,Zafer,28.0,,,Ara Kat,9 Yaşında,Klima,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.100.000 TL,2023-11-16,Daire,Efeler,115.0,3.0,1.0,2. Kat,16 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Kiracılı,250 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.320.000 TL,2023-10-18,Daire,Zafer,40.0,1.0,1.0,4. Kat,5 Yaşında,Klima,Eşyalı Değil,1,,,Kiracılı,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.000.000 TL,2023-10-24,Daire,Meşrutiyet,105.0,3.0,1.0,Yüksek Giriş,Sıfır Bina,Kombi,Eşyalı Değil,1,Kuzey,,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.599.000 TL,2023-12-26,Daire,Mimar Sinan,110.0,3.0,1.0,Bahçe Katı,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",6.500 TL,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.599.000 TL,2023-12-26,Daire,Mimar Sinan,110.0,,,Bahçe Katı,25 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.500.000 TL,2023-11-06,Müstakil Ev,Kuloğullar,95.0,2.0,1.0,Bahçe Katı,15 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",2.000 TL,Belirtilmemiş,,Kömür-Odun
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.600.000 TL,2023-11-03,Daire,Kemer,125.0,3.0,1.0,En Üst Kat,5 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Güney",,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.850.000 TL,2023-12-29,Daire,Kurtuluş,120.0,2.0,1.0,2. Kat,25 Yaşında,Klima,Eşyalı Değil,1,Kuzey,,Kiracılı,,Elektrik
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.850.000 TL,2023-12-29,Daire,Kurtuluş,120.0,,,2. Kat,25 Yaşında,Klima,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,980.000 TL,2023-11-20,Daire,Orta,35.0,1.0,1.0,2. Kat,6 Yaşında,Isıtma Yok,Eşyalı Değil,1,,5.000 TL,Boş,,Elektrik
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.865.000 TL,2023-11-28,Daire,Orta,85.0,2.0,1.0,3. Kat,5 Yaşında,Kombi,Eşyalı,1,,5.250 TL,Kiracılı,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,975.000 TL,2023-12-26,Daire,Cuma,80.0,2.0,1.0,3. Kat,20 Yaşında,Klima,Eşyalı Değil,1,"Kuzey, Güney",7.000 TL,Mülk Sahibi,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,975.000 TL,2023-12-26,Daire,Cuma,80.0,,,3. Kat,20 Yaşında,Klima,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,15.000.000 TL,2023-12-08,Villa,Kardeşköy,350.0,7.0,2.0,Bahçe Katı,Sıfır Bina,Isı Pompası,Eşyalı Değil,4,"Güney, Doğu, Batı",,Boş,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2024-01-03,Daire,Orta,70.0,2.0,0.0,2. Kat,4 Yaşında,Kombi,Eşyalı,1,"Doğu, Batı",,Boş,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2024-01-03,Daire,Orta,70.0,,,2. Kat,4 Yaşında,Kombi,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,15.000.000 TL,2023-11-25,Villa,Girne,205.0,4.0,1.0,2. Kat,18 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney, Batı",,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,15.000.000 TL,2023-11-25,Villa,Girne,205.0,,,2. Kat,18 Yaşında,Kombi,Eşyalı Değil,3,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,15.000.000 TL,2023-11-25,Villa,Girne,205.0,,,2. Kat,18 Yaşında,Kombi,Eşyalı Değil,3,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.899.999 TL,2023-11-07,Daire,Fatih,200.0,4.0,1.0,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,,,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.000.000 TL,2023-12-21,Daire,Efeler,145.0,3.0,1.0,1. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",,Belirtilmemiş,100 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.350.000 TL,2023-12-08,Daire,Efeler,80.0,2.0,1.0,2. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,,,Boş,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.350.000 TL,2023-12-08,Daire,Efeler,80.0,,,2. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.350.000 TL,2023-12-08,Daire,Efeler,80.0,,,2. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.800.000 TL,2023-10-11,Daire,Adnan Menderes,120.0,3.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",,Kiracılı,150 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.800.000 TL,2023-10-11,Daire,Adnan Menderes,120.0,,,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.800.000 TL,2023-10-11,Daire,Adnan Menderes,120.0,,,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.250.000 TL,2023-12-08,Daire,Cuma,50.0,1.0,1.0,5. Kat,3 Yaşında,Kombi,Eşyalı Değil,1,Güney,,Kiracılı,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.250.000 TL,2023-12-08,Daire,Cuma,50.0,,,5. Kat,3 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.490.000 TL,2023-11-19,Daire,Köprülü - Veysipaşa,75.0,2.0,1.0,Kot 2,30 Yaşında,Klima,Eşyalı Değil,1,,,Mülk Sahibi,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.490.000 TL,2023-11-19,Daire,Köprülü - Veysipaşa,75.0,,,Kot 2,30 Yaşında,Klima,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.490.000 TL,2023-11-19,Daire,Köprülü - Veysipaşa,75.0,,,Kot 2,30 Yaşında,Klima,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.490.000 TL,2023-11-19,Daire,Köprülü - Veysipaşa,75.0,,,Kot 2,30 Yaşında,Klima,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,5.750.000 TL,2023-12-23,Daire,Ata,125.0,3.0,1.0,3. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,"Güney, Batı",,Boş,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,5.750.000 TL,2023-12-23,Daire,Ata,125.0,,,3. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,5.750.000 TL,2023-12-23,Daire,Ata,125.0,,,3. Kat,3 Yaşında,Yerden Isıtma,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,6.000.000 TL,2023-12-29,Residence,Zeybek,158.0,3.0,1.0,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),Eşyalı Değil,2,"Doğu, Batı",,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.500.000 TL,2023-12-07,Daire,Efeler,150.0,3.0,1.0,5. Kat,18 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",4.000 TL,Kiracılı,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.999.000 TL,2023-11-07,Daire,Meşrutiyet,140.0,3.0,1.0,En Üst Kat,20 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",5.000 TL,Boş,100 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,6.750.000 TL,2023-11-03,Villa,Yılmazköy,240.0,5.0,1.0,En Üst Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.300.000 TL,2023-10-13,Köy Evi,Dalama,443.0,2.0,1.0,En Üst Kat,50 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Boş,,Kömür-Odun
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.300.000 TL,2023-10-13,Köy Evi,Dalama,443.0,,,En Üst Kat,50 Yaşında,Soba,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.500.000 TL,2023-12-30,Daire,Hasanefendi - Ramazan Paşa,140.0,4.0,1.0,4. Kat,28 Yaşında,Isıtma Yok,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Kiracılı,50 TL,Kömür-Odun
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.650.000 TL,2023-12-10,Daire,Umurlu,350.0,3.0,2.0,3. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,Boş,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.375.000 TL,2023-11-24,Daire,Orta,47.0,1.0,1.0,3. Kat,4 Yaşında,Klima,Eşyalı,1,"Kuzey, Doğu",,Kiracılı,50 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.700.000 TL,2023-11-30,Daire,Zafer,140.0,4.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,2,,,Mülk Sahibi,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.500.000 TL,2023-10-26,Daire,Güzelhisar,110.0,2.0,1.0,6. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.500.000 TL,2023-10-26,Daire,Güzelhisar,110.0,,,6. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.900.000 TL,2023-11-09,Daire,Cumhuriyet,155.0,3.0,1.0,2. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",15.000 TL,Boş,100 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.900.000 TL,2023-11-09,Daire,Cumhuriyet,155.0,,,2. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.900.000 TL,2023-11-09,Daire,Cumhuriyet,155.0,,,2. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.900.000 TL,2023-11-09,Daire,Cumhuriyet,155.0,,,2. Kat,17 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.300.000 TL,2023-12-30,Daire,Kurtuluş,135.0,3.0,1.0,3. Kat,24 Yaşında,Isıtma Yok,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Kiracılı,50 TL,Elektrik
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-11-26,Daire,Zafer,62.0,2.0,1.0,1. Kat,7 Yaşında,Merkezi,Eşyalı,1,,5.000 TL,Kiracılı,,Kömür-Odun
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-11-26,Daire,Zafer,62.0,,,1. Kat,7 Yaşında,Merkezi,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-11-26,Daire,Zafer,62.0,,,1. Kat,7 Yaşında,Merkezi,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-11-26,Daire,Zafer,62.0,,,1. Kat,7 Yaşında,Merkezi,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.600.000 TL,2023-10-26,Daire,Efeler,120.0,3.0,1.0,2. Kat,26 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Batı",,Boş,,Kömür-Odun
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.600.000 TL,2023-10-26,Daire,Efeler,120.0,,,2. Kat,26 Yaşında,Soba,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.600.000 TL,2023-10-26,Daire,Efeler,120.0,,,2. Kat,26 Yaşında,Soba,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.200.000 TL,2023-11-09,Daire,Ata,200.0,4.0,1.0,3. Kat,2 Yaşında,Kombi,Eşyalı Değil,2,,,Mülk Sahibi,150 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.200.000 TL,2023-11-09,Daire,Ata,200.0,,,3. Kat,2 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.600.000 TL,2023-11-28,Daire,Güzelhisar,130.0,3.0,1.0,Ara Kat,30 Yaşında,Klima,Eşyalı Değil,1,"Doğu, Batı",9.000 TL,Boş,100 TL,Elektrik
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.600.000 TL,2023-11-28,Daire,Güzelhisar,130.0,,,Ara Kat,30 Yaşında,Klima,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.550.000 TL,2023-12-14,Daire,Cumhuriyet,120.0,3.0,1.0,4. Kat,17 Yaşında,Kombi,Eşyalı Değil,1,Batı,8.000 TL,Kiracılı,100 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.950.000 TL,2023-12-03,Daire,Orta,82.0,2.0,1.0,3. Kat,5 Yaşında,Klima,Eşyalı,1,Batı,7.250 TL,Kiracılı,1 TL,Elektrik
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.650.000 TL,2023-10-23,Daire,Mimar Sinan,150.0,3.0,1.0,5. Kat,16 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",,Kiracılı,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.650.000 TL,2023-10-23,Daire,Mimar Sinan,150.0,,,5. Kat,16 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,4.400.000 TL,2024-01-03,Daire,Ata,160.0,5.0,1.0,En Üst Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Kuzey, Güney, Doğu, Batı",20.000 TL,Boş,100 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.250.000 TL,2023-10-11,Daire,Cumhuriyet,160.0,3.0,1.0,2. Kat,18 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",20.000 TL,,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.585.000 TL,2023-12-26,Daire,Zafer,115.0,3.0,1.0,5. Kat,21 Yaşında,Soba,Eşyalı Değil,1,,,Kiracılı,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.500.000 TL,2023-11-27,Daire,Hasanefendi - Ramazan Paşa,80.0,2.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-11-27,Daire,Orta,47.0,1.0,1.0,6. Kat,5 Yaşında,Klima,Eşyalı,1,Kuzey,,Kiracılı,200 TL,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.650.000 TL,2023-11-27,Daire,Orta,47.0,,,6. Kat,5 Yaşında,Klima,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,5.000.000 TL,2023-12-19,Müstakil Ev,Hasanefendi - Ramazan Paşa,184.0,3.0,1.0,6. Kat,26 Yaşında,Klima,Eşyalı Değil,2,"Kuzey, Doğu",,Kiracılı,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.050.000 TL,2023-12-02,Daire,Orta,60.0,2.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Kuzey, Güney",12.000 TL,Boş,150 TL,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.750.000 TL,2023-11-17,Daire,Kurtuluş,150.0,3.0,1.0,2. Kat,20 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",5.000 TL,Boş,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.750.000 TL,2023-11-17,Daire,Kurtuluş,150.0,,,2. Kat,20 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.750.000 TL,2023-11-17,Daire,Kurtuluş,150.0,,,2. Kat,20 Yaşında,Kombi,Eşyalı Değil,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,2.050.000 TL,2023-10-24,Daire,Kurtuluş,95.0,2.0,1.0,1. Kat,30 Yaşında,Kombi,Eşyalı Değil,1,,,Kiracılı,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.500.000 TL,2024-01-02,Müstakil Ev,Tepecik,240.0,4.0,2.0,1. Kat,11 Yaşında,Soba,Eşyalı,1,Güney,,Boş,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.500.000 TL,2024-01-02,Müstakil Ev,Tepecik,240.0,,,1. Kat,11 Yaşında,Soba,Eşyalı,1,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.850.000 TL,2023-12-01,Daire,Efeler,200.0,5.0,1.0,5. Kat,12 Yaşında,Kombi,Eşyalı Değil,2,,,,,Doğalgaz
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,3.850.000 TL,2023-12-01,Daire,Efeler,200.0,,,5. Kat,12 Yaşında,Kombi,Eşyalı Değil,2,,,,,
2,29.8403,32.6801,1960.79,78.76,2100,22829.17,1.600.000 TL,2023-12-22,Daire,Zafer,66.0,2.0,1.0,4. Kat,4 Yaşında,Kombi,Eşyalı Değil,1,Güney,,Boş,,Doğalgaz
